Nome_Municipio;descricao_tipologia;grupo_de_desastre;Cod_IBGE_Mun
Araquari;Enxurradas;Hidrológico;4201307
Araquari;Enxurradas;Hidrológico;4201307
Araquari;Enxurradas;Hidrológico;4201307
Araquari;Enxurradas;Hidrológico;4201307
Araquari;Inundações;Hidrológico;4201307
Araquari;Alagamentos;Hidrológico;4201307
Araquari;Alagamentos;Hidrológico;4201307
Araquari;Alagamentos;Hidrológico;4201307
Araquari;Vendavais e Ciclones;Meteorológico;4201307
Araquari;Alagamentos;Hidrológico;4201307
Araquari;Erosão;Outros;4201307
Araquari;Movimento de Massa;Hidrológico;4201307
Araquari;Alagamentos;Hidrológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Vendavais e Ciclones;Meteorológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Vendavais e Ciclones;Meteorológico;4201307
Araquari;Vendavais e Ciclones;Meteorológico;4201307
Araquari;Vendavais e Ciclones;Meteorológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Vendavais e Ciclones;Meteorológico;4201307
Araquari;Vendavais e Ciclones;Meteorológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Vendavais e Ciclones;Meteorológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Erosão;Outros;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araquari;Erosão;Outros;4201307
Araquari;Chuvas Intensas;Hidrológico;4201307
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Inundações;Hidrológico;4201406
Araranguá;Estiagem e Seca;Climatológico;4201406
Araranguá;Inundações;Hidrológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Estiagem e Seca;Climatológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Chuvas Intensas;Hidrológico;4201406
Araranguá;Incêndio Florestal;Climatológico;4201406
Araranguá;Chuvas Intensas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Chuvas Intensas;Hidrológico;4201406
Araranguá;Chuvas Intensas;Hidrológico;4201406
Araranguá;Enxurradas;Hidrológico;4201406
Araranguá;Chuvas Intensas;Hidrológico;4201406
Araranguá;Vendavais e Ciclones;Meteorológico;4201406
Araranguá;Chuvas Intensas;Hidrológico;4201406
Araranguá;Chuvas Intensas;Hidrológico;4201406
Araranguá;Chuvas Intensas;Hidrológico;4201406
Armazém;Inundações;Hidrológico;4201505
Armazém;Inundações;Hidrológico;4201505
Armazém;Inundações;Hidrológico;4201505
Armazém;Granizo;Meteorológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Granizo;Meteorológico;4201505
Armazém;Vendavais e Ciclones;Meteorológico;4201505
Armazém;Granizo;Meteorológico;4201505
Armazém;Vendavais e Ciclones;Meteorológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Estiagem e Seca;Climatológico;4201505
Armazém;Erosão;Outros;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Movimento de Massa;Hidrológico;4201505
Armazém;Estiagem e Seca;Climatológico;4201505
Armazém;Granizo;Meteorológico;4201505
Armazém;Vendavais e Ciclones;Meteorológico;4201505
Armazém;Chuvas Intensas;Hidrológico;4201505
Armazém;Estiagem e Seca;Climatológico;4201505
Armazém;Vendavais e Ciclones;Meteorológico;4201505
Armazém;Vendavais e Ciclones;Meteorológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Enxurradas;Hidrológico;4201505
Armazém;Chuvas Intensas;Hidrológico;4201505
Arroio Trinta;Estiagem e Seca;Climatológico;4201604
Arroio Trinta;Enxurradas;Hidrológico;4201604
Arroio Trinta;Estiagem e Seca;Climatológico;4201604
Arroio Trinta;Estiagem e Seca;Climatológico;4201604
Arroio Trinta;Estiagem e Seca;Climatológico;4201604
Arroio Trinta;Enxurradas;Hidrológico;4201604
Arroio Trinta;Estiagem e Seca;Climatológico;4201604
Arroio Trinta;Chuvas Intensas;Hidrológico;4201604
Arroio Trinta;Enxurradas;Hidrológico;4201604
Arroio Trinta;Vendavais e Ciclones;Meteorológico;4201604
Arroio Trinta;Outros;Outros;4201604
Arroio Trinta;Chuvas Intensas;Hidrológico;4201604
Arroio Trinta;Granizo;Meteorológico;4201604
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Vendavais e Ciclones;Meteorológico;4201653
Arvoredo;Chuvas Intensas;Hidrológico;4201653
Arvoredo;Enxurradas;Hidrológico;4201653
Arvoredo;Inundações;Hidrológico;4201653
Arvoredo;Chuvas Intensas;Hidrológico;4201653
Arvoredo;Enxurradas;Hidrológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Vendavais e Ciclones;Meteorológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Alagamentos;Hidrológico;4201653
Arvoredo;Alagamentos;Hidrológico;4201653
Arvoredo;Estiagem e Seca;Climatológico;4201653
Arvoredo;Chuvas Intensas;Hidrológico;4201653
Arvoredo;Chuvas Intensas;Hidrológico;4201653
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Estiagem e Seca;Climatológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Inundações;Hidrológico;4201703
Ascurra;Inundações;Hidrológico;4201703
Ascurra;Inundações;Hidrológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Movimento de Massa;Hidrológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Inundações;Hidrológico;4201703
Ascurra;Movimento de Massa;Hidrológico;4201703
Ascurra;Inundações;Hidrológico;4201703
Ascurra;Vendavais e Ciclones;Meteorológico;4201703
Ascurra;Granizo;Meteorológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Granizo;Meteorológico;4201703
Ascurra;Enxurradas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Granizo;Meteorológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Outros;Outros;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Ascurra;Chuvas Intensas;Hidrológico;4201703
Atalanta;Inundações;Hidrológico;4201802
Atalanta;Granizo;Meteorológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Vendavais e Ciclones;Meteorológico;4201802
Atalanta;Granizo;Meteorológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Granizo;Meteorológico;4201802
Atalanta;Estiagem e Seca;Climatológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Inundações;Hidrológico;4201802
Atalanta;Estiagem e Seca;Climatológico;4201802
Atalanta;Inundações;Hidrológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Chuvas Intensas;Hidrológico;4201802
Atalanta;Chuvas Intensas;Hidrológico;4201802
Atalanta;Granizo;Meteorológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Estiagem e Seca;Climatológico;4201802
Atalanta;Vendavais e Ciclones;Meteorológico;4201802
Atalanta;Granizo;Meteorológico;4201802
Atalanta;Estiagem e Seca;Climatológico;4201802
Atalanta;Enxurradas;Hidrológico;4201802
Atalanta;Chuvas Intensas;Hidrológico;4201802
Atalanta;Chuvas Intensas;Hidrológico;4201802
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Granizo;Meteorológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Tornado;Meteorológico;4201901
Aurora;Tornado;Meteorológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Estiagem e Seca;Climatológico;4201901
Aurora;Granizo;Meteorológico;4201901
Aurora;Estiagem e Seca;Climatológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Inundações;Hidrológico;4201901
Aurora;Inundações;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Chuvas Intensas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Granizo;Meteorológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Estiagem e Seca;Climatológico;4201901
Aurora;Vendavais e Ciclones;Meteorológico;4201901
Aurora;Granizo;Meteorológico;4201901
Aurora;Vendavais e Ciclones;Meteorológico;4201901
Aurora;Granizo;Meteorológico;4201901
Aurora;Vendavais e Ciclones;Meteorológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Inundações;Hidrológico;4201901
Aurora;Enxurradas;Hidrológico;4201901
Aurora;Chuvas Intensas;Hidrológico;4201901
Aurora;Chuvas Intensas;Hidrológico;4201901
Aurora;Chuvas Intensas;Hidrológico;4201901
Aurora;Chuvas Intensas;Hidrológico;4201901
Balneário Arroio do Silva;Inundações;Hidrológico;4201950
Balneário Arroio do Silva;Vendavais e Ciclones;Meteorológico;4201950
Balneário Arroio do Silva;Vendavais e Ciclones;Meteorológico;4201950
Balneário Arroio do Silva;Vendavais e Ciclones;Meteorológico;4201950
Balneário Arroio do Silva;Enxurradas;Hidrológico;4201950
Balneário Arroio do Silva;Vendavais e Ciclones;Meteorológico;4201950
Balneário Arroio do Silva;Enxurradas;Hidrológico;4201950
Balneário Arroio do Silva;Enxurradas;Hidrológico;4201950
Balneário Arroio do Silva;Enxurradas;Hidrológico;4201950
Balneário Arroio do Silva;Enxurradas;Hidrológico;4201950
Balneário Arroio do Silva;Vendavais e Ciclones;Meteorológico;4201950
Balneário Arroio do Silva;Chuvas Intensas;Hidrológico;4201950
Balneário Arroio do Silva;Vendavais e Ciclones;Meteorológico;4201950
Balneário Arroio do Silva;Granizo;Meteorológico;4201950
Balneário Barra do Sul;Enxurradas;Hidrológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Enxurradas;Hidrológico;4202057
Balneário Barra do Sul;Enxurradas;Hidrológico;4202057
Balneário Barra do Sul;Enxurradas;Hidrológico;4202057
Balneário Barra do Sul;Enxurradas;Hidrológico;4202057
Balneário Barra do Sul;Enxurradas;Hidrológico;4202057
Balneário Barra do Sul;Enxurradas;Hidrológico;4202057
Balneário Barra do Sul;Alagamentos;Hidrológico;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Inundações;Hidrológico;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Enxurradas;Hidrológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Chuvas Intensas;Hidrológico;4202057
Balneário Barra do Sul;Chuvas Intensas;Hidrológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Inundações;Hidrológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Outros;Outros;4202057
Balneário Barra do Sul;Chuvas Intensas;Hidrológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Chuvas Intensas;Hidrológico;4202057
Balneário Barra do Sul;Erosão;Outros;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Vendavais e Ciclones;Meteorológico;4202057
Balneário Barra do Sul;Chuvas Intensas;Hidrológico;4202057
Balneário Barra do Sul;Chuvas Intensas;Hidrológico;4202057
Balneário Barra do Sul;Alagamentos;Hidrológico;4202057
Balneário Barra do Sul;Chuvas Intensas;Hidrológico;4202057
Balneário Camboriú;Enxurradas;Hidrológico;4202008
Balneário Camboriú;Enxurradas;Hidrológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Enxurradas;Hidrológico;4202008
Balneário Camboriú;Enxurradas;Hidrológico;4202008
Balneário Camboriú;Enxurradas;Hidrológico;4202008
Balneário Camboriú;Enxurradas;Hidrológico;4202008
Balneário Camboriú;Inundações;Hidrológico;4202008
Balneário Camboriú;Enxurradas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Erosão;Outros;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Estiagem e Seca;Climatológico;4202008
Balneário Camboriú;Incêndio Florestal;Climatológico;4202008
Balneário Camboriú;Movimento de Massa;Hidrológico;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Inundações;Hidrológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Incêndio Florestal;Climatológico;4202008
Balneário Camboriú;Incêndio Florestal;Climatológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Outros;Outros;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Incêndio Florestal;Climatológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Onda de Frio;Meteorológico;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Onda de Frio;Climatológico;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Inundações;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Vendavais e Ciclones;Meteorológico;4202008
Balneário Camboriú;Granizo;Meteorológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Chuvas Intensas;Hidrológico;4202008
Balneário Camboriú;Outros;Outros;4202008
Balneário Gaivota;Inundações;Hidrológico;4202073
Balneário Gaivota;Inundações;Hidrológico;4202073
Balneário Gaivota;Estiagem e Seca;Climatológico;4202073
Balneário Gaivota;Vendavais e Ciclones;Meteorológico;4202073
